Station Name: PHOENIX PARK,,,,,,,,,,
Station Height: 48 M,,,,,,,,,,
Latitude:53.364,Longitude: -6.350,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
date:  -  00 to 00 utc,,,,,,,,,,
rain:  -  Precipitation Amount (mm),,,,,,,,,,
"maxtp: -  Maximum Air Temperature (C)	  ",,,,,,,,,,
mintp: -  Minimum  Air Temperature (C),,,,,,,,,,
gmin:  -  09utc Grass Minimum Temperature (C),,,,,,,,,,
soil:  -  Mean 10cm soil temperature (C),,,,,,,,,,
cbl:   -  Mean CBL Pressure (hpa),,,,,,,,,,
ind:   -  Indicator (i),,,,,,,,,,
,,,,,,,,,,
date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
23-Apr-09,0,11.9,0,9.3,0,9.3,0,4.2,1010.2,12.748
24-Apr-09,0,12.3,0,8.5,0,7,0,8.4,1003.4,11.315
25-Apr-09,0,13.1,0,5,0,7.2,0,2,998.5,11.722
26-Apr-09,0,12.9,0,3.5,0,0.2,0,3.7,995.9,10.375
27-Apr-09,0,12.3,0,3.2,0,2,0,3.4,989.7,11.538
28-Apr-09,0,13.7,0,1.5,0,-2.2,0,0,996.1,11.343
29-Apr-09,0,12.4,0,8,0,7.6,0,7.3,997.7,11.825
30-Apr-09,0,15.8,0,6.4,0,8.4,0,1.4,1004.4,13.163
01-May-09,0,16.5,0,5.7,0,2.4,0,1.6,1014.2,13.032
02-May-09,0,15.7,0,5.1,0,0.4,0,1,1021,12.682
03-May-09,0,13.5,0,3.3,0,0,0,1.9,1022.4,13.17
04-May-09,0,13.8,0,6.4,0,3.1,0,1.4,1018.8,12.305
05-May-09,0,16.9,0,10.6,0,9.6,0,0,1012.6,14.355
06-May-09,0,16.2,0,7.8,0,10.5,0,0.7,1005.3,14.112
07-May-09,0,14.4,0,5.4,0,3.5,0,2.5,998.3,12.41
08-May-09,0,14.5,0,5.3,0,3.2,0,1,999.1,12.597
09-May-09,0,14.9,0,4.7,0,2.6,0,1.8,1006.4,13.278
10-May-09,0,14.2,0,4.8,0,2.3,0,0,1014.3,14.19
11-May-09,0,13.4,0,6.4,0,1.9,0,0,1018.8,13.943
12-May-09,0,13.8,0,6.9,0,5.6,0,0,1017.3,13.185
13-May-09,0,11.9,0,7.4,0,5.2,0,1.1,1010.3,11.885
14-May-09,0,12.4,0,9.6,0,9.3,0,8.2,1002.3,12.89
15-May-09,0,14.2,0,5.8,0,9,0,11.7,995.2,13.285
16-May-09,0,13.8,0,5.4,0,3.2,0,4.1,988.9,12.477
17-May-09,0,11.8,0,7.4,0,4,0,6.7,992.4,11.97
18-May-09,0,15.1,0,8.2,0,5.1,0,9.6,996.3,13.4
19-May-09,0,15.8,0,9.3,0,7.6,0,3.4,1004.3,14.142
20-May-09,0,14.3,0,8.7,0,6.7,0,0.9,1008.2,14.517
21-May-09,0,16.4,0,5.8,0,2.4,0,1.1,1007.6,15.32
22-May-09,0,20,0,8.7,0,7.4,0,0.8,1007.2,16.185
23-May-09,0,16,0,6.8,0,7.7,0,0.7,1010,15.86
24-May-09,0,20,0,4.4,0,1,0,0,1013.3,16.695
25-May-09,0,17.6,0,8.8,0,7,0,0.9,1009.8,16.655
26-May-09,0,15.8,0,4.5,0,0.7,0,0.2,1010.8,16.105
27-May-09,0,16.8,0,8.9,0,5.9,0,1.1,1011.8,15.475
28-May-09,0,21.9,0,11.1,0,12.6,0,0,1021.5,18.335
29-May-09,0,22.4,0,10.5,0,6.7,0,0,1022,19.507
30-May-09,0,21.4,0,9.4,0,7.7,0,0,1019.8,20.073
31-May-09,0,20.2,0,8.4,0,4.3,0,0,1022.1,20.062
01-Jun-09,0,22.9,0,9.4,0,6.1,0,0,1022.4,20.968
02-Jun-09,0,25.4,0,9.9,0,5.8,0,0,1021.2,21.993
03-Jun-09,0,17.6,0,9.3,0,8.3,0,0,1018,21.862
04-Jun-09,0,18.7,0,7.4,0,2.7,0,0,1012.8,20.888
05-Jun-09,0,15.6,0,7.1,0,6.5,0,0,1006,19.425
06-Jun-09,0,9.4,0,6.1,0,2,0,41.3,999.3,13.36
07-Jun-09,0,14.1,0,8.6,0,7.3,0,0.9,1000.1,14.597
08-Jun-09,0,13.7,0,9.8,0,7.5,0,0,1002.3,14.765
09-Jun-09,0,14.6,0,6.8,0,10.1,0,0,1004.8,16.355
10-Jun-09,0,16.9,0,5.5,0,2,0,1.4,1006.9,16.737
11-Jun-09,0,16.9,0,7.1,0,3.5,0,0,1011.8,17.272
12-Jun-09,0,15,0,6.2,0,1.7,0,0.7,1012.7,15.51
13-Jun-09,0,20.8,0,8.5,0,3.6,0,0,1010.4,18.317
14-Jun-09,0,20.4,0,8.3,0,3.8,0,0,1011.2,18.792
15-Jun-09,0,19,0,7.9,0,3.4,0,6.1,1011,17.708
16-Jun-09,0,22.5,0,7.7,0,3.8,0,1,1012.8,18.155
17-Jun-09,0,17.6,0,9.3,0,11.2,0,16.3,1006,17.65
18-Jun-09,0,17.9,0,8.7,0,5,0,0.2,1009.4,17.403
19-Jun-09,0,17.2,0,8.4,0,5.4,0,0.2,1015.2,16.757
20-Jun-09,0,17.9,0,11,0,10.1,0,0.2,1020,17.66
21-Jun-09,0,22,0,11.5,0,8.9,0,0.7,1020.9,18.243
22-Jun-09,0,23.2,0,15,0,13.3,0,0,1022.5,20.323
23-Jun-09,0,22.4,0,13.3,0,13.7,0,0,1021.6,22.087
24-Jun-09,0,20.5,0,10.9,0,9.1,0,0,1015.9,22.78
25-Jun-09,0,18.9,0,10.5,0,7.1,0,0,1009.9,21.743
26-Jun-09,0,20.6,0,12.6,0,9.9,0,1.1,1007.7,21.78
27-Jun-09,0,21.7,0,13,0,9.6,0,0,1009.5,23.19
28-Jun-09,0,20.8,0,11.8,0,7.8,0,3.3,1009.5,22.195
29-Jun-09,0,22.5,0,12.1,0,10.4,0,0.1,1011,20.748
30-Jun-09,0,21.9,0,10.5,0,7,0,0,1014.1,21.06
01-Jul-09,0,22.8,0,15.9,0,15,0,9.4,1015,21.475
02-Jul-09,0,20.2,0,15.4,0,15.1,0,27.5,1010.7,19.76
03-Jul-09,0,23.1,0,14.4,0,14.1,0,0.1,1005.3,21.195
04-Jul-09,0,21.5,0,13.2,0,11.1,0,1.4,1002.4,19.997
05-Jul-09,0,19.5,0,12.2,0,8.4,0,6,998.2,18.353
06-Jul-09,0,19,0,8.8,0,5.2,0,1.6,996.9,18.688
07-Jul-09,0,19.1,0,12.8,0,11.8,0,1.3,1003.1,18.462
08-Jul-09,0,17.6,0,11.9,0,10,0,0,1010.2,17.885
09-Jul-09,0,18,0,8.9,0,10.9,0,0,1012.8,17.975
10-Jul-09,0,16.8,0,8.6,0,4.7,0,0,1010,17.542
11-Jul-09,0,20.3,0,13,0,11.9,0,6.4,999.4,18.21
12-Jul-09,0,19.5,0,12.5,0,10.2,0,1.2,996,18.895
13-Jul-09,0,18.4,0,10.8,0,7.3,0,5.7,997,17.09
14-Jul-09,0,17.5,0,10.7,0,7.9,0,9.6,996.9,16.45
15-Jul-09,0,21.3,0,9.4,0,6,0,0.1,1003.5,18.165
16-Jul-09,0,18.6,0,9.8,0,6.1,0,1.2,1009.1,17.693
17-Jul-09,0,19.1,0,10.5,0,11,0,0,1007.6,17.465
18-Jul-09,0,16.9,0,8.7,0,4.1,0,3.4,1005.2,16.737
19-Jul-09,0,19.4,0,10.5,0,11.5,0,7.9,1003.4,18.755
20-Jul-09,0,18.8,0,9.3,0,5.6,0,0.4,1004.2,17.347
21-Jul-09,0,21.5,0,9.5,0,5.8,0,13.4,995.5,17.785
22-Jul-09,0,20.7,0,12.6,0,10.5,0,12,987.7,18.76
23-Jul-09,0,20,0,12.2,0,10.4,0,4.7,994.1,18.772
24-Jul-09,0,19.8,0,11.4,0,9.6,0,1.4,1004.6,18.6
25-Jul-09,0,22,0,8.2,0,4.4,0,0.4,1011.7,18.298
26-Jul-09,0,19.8,0,13.4,0,11.7,0,2.8,1004.4,18.552
27-Jul-09,0,20.2,0,12.4,0,10.2,0,0.3,1002.2,18.577
28-Jul-09,0,18.7,0,12.1,0,10,0,1.5,1002,16.955
29-Jul-09,0,20.6,0,9.2,0,4.2,0,2.4,1003.7,16.97
30-Jul-09,0,19.3,0,9.5,0,6.8,0,0,1010.4,17.465
31-Jul-09,0,16.6,0,10.3,0,6.5,0,0.2,1006.4,15.38
01-Aug-09,0,18.9,0,10.6,0,8,0,0.6,1000.8,17.438
02-Aug-09,0,18.8,0,9.1,0,4.6,0,1,1004,16.653
03-Aug-09,0,21.6,0,13.7,0,11.8,0,4.8,1001.3,17.975
04-Aug-09,0,21,0,13.7,0,13.5,0,0,1002.4,18.917
05-Aug-09,0,21.3,0,12.7,0,8.7,0,0,1008.3,18.413
06-Aug-09,0,21.1,0,8.8,0,5,0,0,1013.2,18.1
07-Aug-09,0,20.3,0,11.1,0,7.8,0,0,1015.5,18.92
08-Aug-09,0,21.5,0,12.6,0,9.2,0,0.3,1014.2,19.55
09-Aug-09,0,20.8,0,12.9,0,10,0,1.3,1010.2,19.263
10-Aug-09,0,20.8,0,14.1,0,13.3,0,1.1,1008.9,19.395
11-Aug-09,0,21.7,0,10.5,0,6.7,0,0.1,1015.3,19.545
12-Aug-09,0,21.4,0,13.6,0,15,0,2.3,1014,19.895
13-Aug-09,0,17.4,0,12.4,0,11.6,0,0,1014,18.235
14-Aug-09,0,22.2,0,13.1,0,11,0,1.4,1006.8,18.842
15-Aug-09,0,20,0,13.5,0,15,0,6.7,1003.2,18.935
16-Aug-09,0,18.3,0,13.5,0,9.9,0,0.1,1007.1,17.78
17-Aug-09,0,21.7,0,12.9,0,10.3,0,0.6,1008.2,18.987
18-Aug-09,0,20.8,0,12.4,0,9.3,0,0.7,1006.8,18.183
19-Aug-09,0,22,0,16.3,0,14,0,4.1,1000.6,18.548
20-Aug-09,0,18.6,0,12.1,0,12.8,0,21,1000.1,18.47
21-Aug-09,0,18.8,0,10.1,0,7.6,0,0.1,1010.8,17.137
22-Aug-09,0,21.1,0,8.9,0,4.1,0,1.8,1010.9,17.267
23-Aug-09,0,21,0,10.4,0,14.3,0,0.6,1001.9,18.138
24-Aug-09,0,17.7,0,7.9,0,3.7,0,2.2,997.5,15.648
25-Aug-09,0,19.3,0,9.3,0,5,0,0,997.8,16.65
26-Aug-09,0,20.2,0,11.3,0,12.2,0,2.5,996.5,17.757
27-Aug-09,0,19.3,0,10.5,0,7.3,0,0.5,1000.5,16.253
28-Aug-09,0,17.1,0,9.1,0,7.7,0,0.8,1006.5,15.433
29-Aug-09,0,17.4,0,8.5,0,5.2,0,1,1013.2,14.65
30-Aug-09,0,21.2,0,8.3,0,4.5,0,1.5,1005.8,15.86
31-Aug-09,0,18.8,0,12,0,14.7,0,8.5,996.3,16.665
01-Sep-09,0,17.6,0,10.4,0,7.2,0,1,996.5,15.087
02-Sep-09,0,15.4,0,9.7,0,6.6,0,12.9,992.6,13.807
03-Sep-09,0,16.6,0,8.3,0,7.3,0,0.7,994.1,14.483
04-Sep-09,0,17.3,0,7.2,0,4.3,0,0.6,1005.5,13.618
05-Sep-09,0,17.1,0,8.4,0,5.2,0,0,1013.6,14.497
06-Sep-09,0,17.5,0,12.4,0,10.9,0,3.7,1008.8,14.42
07-Sep-09,0,19.2,0,11.3,0,7.8,0,0.2,1006.5,16.028
08-Sep-09,0,19.3,0,8.9,0,13.3,0,3.1,1008.7,16.575
09-Sep-09,0,18.8,0,7.3,0,3.1,0,0.1,1024.6,14.765
10-Sep-09,0,18.5,0,6.1,0,2.6,0,0,1033,14.725
11-Sep-09,0,18.5,0,6.5,0,2.9,0,0,1032.2,14.827
12-Sep-09,0,19.6,0,5,0,1.9,0,0,1027.8,14.995
13-Sep-09,0,18.4,0,5,0,1,0,0,1025.6,14.827
14-Sep-09,0,16.4,0,8,0,4.3,0,0,1025.4,14.568
15-Sep-09,0,16.6,0,8.8,0,4.8,0,0,1023.5,14.565
16-Sep-09,0,16.2,0,8.6,0,4.2,0,0,1022.6,13.86
17-Sep-09,0,14.1,0,7.6,0,6.9,0,0,1019,13.965
18-Sep-09,0,15.8,0,6.1,0,2.5,0,0,1013.2,13.02
19-Sep-09,0,16.4,0,5.9,0,4.1,0,0,1012.9,13.512
20-Sep-09,0,16.7,0,4.6,0,0.1,0,0,1018.1,12.673
21-Sep-09,0,19.4,0,12,0,8.1,0,0,1014.6,14.02
22-Sep-09,0,18,0,10.9,0,10.2,0,0.8,1014.7,14.895
23-Sep-09,0,17.9,0,8,0,7,0,0,1019.2,14.155
24-Sep-09,0,16.5,0,7.2,0,3.2,0,0,1020.8,13.58
25-Sep-09,0,18.7,0,9.8,0,5,0,0,1020.8,14.517
26-Sep-09,0,18.5,0,12.1,0,9.9,0,0,1022.3,15.98
27-Sep-09,0,18.4,0,11.8,0,7.2,0,0,1023,15.845
28-Sep-09,0,18.8,0,12.3,0,12.4,0,0,1021.6,15.89
29-Sep-09,0,16.9,0,12,0,9.9,0,0,1018.7,15.368
30-Sep-09,0,19.2,0,11.9,0,11,0,1,1015.6,16.523
01-Oct-09,0,13.8,0,8.8,0,5.4,0,0,1016.2,14.385
02-Oct-09,0,16.5,0,8.6,0,6.2,0,0,1010.8,13.812
03-Oct-09,0,14.9,0,8.1,0,9.9,0,1.3,1001,13.825
04-Oct-09,0,14.2,0,4.9,0,0.2,0,0,1005.4,11.747
05-Oct-09,0,17,0,5.3,0,1.3,0,0,1002.5,12.58
06-Oct-09,0,13.2,0,3.3,0,3.5,0,18.4,999.3,12.375
07-Oct-09,0,13,0,1.6,0,-2,0,0,1006.8,9.155
08-Oct-09,0,13.9,0,4.7,0,0.5,0,0,1012.3,10.012
09-Oct-09,0,13.2,0,6.4,0,0.7,0,5.1,1006.8,10.26
10-Oct-09,0,15.2,0,9.2,0,4.2,0,0.1,1007.9,11.59
11-Oct-09,0,15.8,0,6.3,0,9.2,0,2.1,1014.3,12.695
12-Oct-09,0,15.7,0,3.5,0,-0.5,0,0.1,1022.6,10.047
13-Oct-09,0,15.8,0,5.2,0,1.3,0,0.2,1024.6,11.365
14-Oct-09,0,14.4,0,12.1,0,11.4,0,0.2,1025.2,13.087
15-Oct-09,0,15.8,0,10.9,0,9.6,0,0,1028.4,13.767
16-Oct-09,0,14.6,0,4.7,0,2.7,0,0.1,1030.7,12.292
17-Oct-09,0,14.5,0,2.6,0,-0.6,0,0,1025.6,9.945
18-Oct-09,0,14.5,0,5.4,0,1.3,0,0.6,1014.4,11.045
19-Oct-09,0,13.9,0,10.9,0,8.9,0,0.2,997.8,11.735
20-Oct-09,0,15.4,0,8.6,0,9.2,0,2,984.1,11.325
21-Oct-09,0,13.4,0,9.5,0,4.6,0,22.8,982.3,11.043
22-Oct-09,0,14.1,0,8.7,0,10.2,0,5.9,987.2,12.052
23-Oct-09,0,14.3,0,8.1,0,3.5,0,0.5,995.6,11.093
24-Oct-09,0,17.8,0,11.2,0,9.8,0,0.8,990.6,13.05
25-Oct-09,0,14.1,0,9.8,0,8.9,0,2.2,1001.3,12.052
26-Oct-09,0,14.7,0,10.1,0,7.4,0,0,1009.1,12.21
27-Oct-09,0,18,0,13,0,11.7,0,0.8,1005.1,12.97
28-Oct-09,0,18,0,9.4,0,8,0,0.1,1007.5,12.3
29-Oct-09,0,16.7,0,9.4,0,5.5,0,0.3,1009.7,12.35
30-Oct-09,0,17.1,0,12.3,0,13.8,0,4.6,1007.5,13.613
31-Oct-09,0,16.6,0,10.5,0,6.5,0,5.4,1008.3,11.943
01-Nov-09,0,13.6,0,5.9,0,7.5,0,20.3,995.5,11.468
02-Nov-09,0,10.5,0,5.7,0,3.3,0,0.8,988.5,8.448
03-Nov-09,0,10.9,0,5.8,0,4.6,0,4.8,979.7,9.335
04-Nov-09,0,9.9,0,5.6,0,2.9,0,3.2,979.7,7.602
05-Nov-09,0,10.6,0,6.2,0,3.2,0,0.4,990.4,7.633
06-Nov-09,0,11.4,0,4,0,4,0,5,991.6,8.182
07-Nov-09,0,9.8,0,3.6,0,0.8,0,0.4,987.3,6.305
08-Nov-09,0,11.6,0,2.1,0,-0.3,0,0.1,1003.4,6.007
09-Nov-09,0,10.5,0,0.3,0,-3.2,0,10.2,1009.8,5.605
10-Nov-09,0,11.4,0,1.1,0,0.8,0,1.2,1005.8,7.266
11-Nov-09,0,10.3,0,1.1,0,-2.4,0,13.1,994.7,5.788
12-Nov-09,0,12.6,0,5.9,0,0,0,2,983.2,7.025
13-Nov-09,0,10.5,0,2.5,0,-1.6,0,14.2,979.8,5.852
14-Nov-09,0,10.6,0,3.2,0,1,0,1.4,979.6,7.125
15-Nov-09,0,12.7,0,4,0,-1.2,0,0.1,990.8,5.933
16-Nov-09,0,11.7,0,7.1,0,6.9,0,7.7,985.5,8.225
17-Nov-09,0,10.9,0,5.7,0,1.8,0,1.2,992.7,6.432
18-Nov-09,0,14,0,5.5,0,3.9,0,16,991.8,8.302
19-Nov-09,0,14.8,0,13,0,6.6,0,15.9,988.5,10.89
20-Nov-09,0,13.1,0,3.9,0,6.3,0,2.7,997.1,9.152
21-Nov-09,0,15.2,0,8.8,0,-0.4,0,5.3,995.9,8.491
22-Nov-09,0,9.7,0,7,0,4.9,0,1.6,982.7,7.332
23-Nov-09,0,10.2,0,7.1,0,5.4,0,2.9,990.4,7.505
24-Nov-09,0,13.7,0,6.1,0,4.2,0,5.9,989.2,8.837
25-Nov-09,0,8.4,0,5.7,0,3.6,0,2,982.4,6.168
26-Nov-09,0,7.5,0,3.4,0,2.6,0,0.2,987.5,4.991
27-Nov-09,0,7.1,0,0.8,0,-0.2,0,0.1,988.5,3.708
28-Nov-09,0,6.2,0,-0.2,0,-2.6,0,1.8,984.5,3.421
29-Nov-09,0,6.5,0,2.4,0,0.3,0,32.3,987.6,5.033
30-Nov-09,0,3.8,0,-2.2,0,-4.2,0,0,1002,2.385
01-Dec-09,0,8.7,0,-2.2,0,-6.3,0,0.7,998.1,2.649
02-Dec-09,0,9.7,0,4.4,0,-0.5,0,0.2,986.8,4.062
03-Dec-09,0,6.4,0,0.8,0,-1,0,0.2,995.1,3.418
04-Dec-09,0,10.9,0,-0.6,0,-5.7,0,6.4,993.1,3.084
05-Dec-09,0,12.4,0,5.9,0,1.7,0,1.9,981.2,5.86
06-Dec-09,0,8.7,0,5.5,0,3.2,0,0.1,981.5,4.816
07-Dec-09,0,8.8,0,4.6,0,3.1,0,0.8,987.4,5.115
08-Dec-09,0,13.9,0,4.3,0,0.5,0,0.5,996.4,5.242
09-Dec-09,0,11.8,0,4.9,0,4,0,3.4,1006.6,5.851
10-Dec-09,0,9.1,0,1.5,0,-2.5,0,0.2,1018.8,3.533
11-Dec-09,0,10.1,0,6.3,0,-2.1,0,0,1025.3,5.122
12-Dec-09,0,8,0,1.9,0,-2.2,0,0,1027.8,3.976
13-Dec-09,0,6.9,0,-1,0,-3.5,0,0,1026.8,3.534
14-Dec-09,0,6.8,0,-0.7,0,-3.6,0,0.3,1019.8,3.648
15-Dec-09,0,7.8,0,4.5,0,0.3,0,1.6,1014.3,5.067
16-Dec-09,0,7,0,2.1,0,-1.7,0,1.5,1010.3,4.398
17-Dec-09,0,6.7,0,0.2,0,-2,0,6.9,1012.2,3.986
18-Dec-09,0,3,0,-0.9,0,-2.2,0,0,1017.1,2.132
19-Dec-09,0,3.8,0,-1.2,0,-3,0,0.7,1007.8,1.855
20-Dec-09,0,2,0,-2.7,0,-6.8,0,0,993.5,1.321
21-Dec-09,0,2.1,0,-1,0,-2.9,0,0,982.8,1.069
22-Dec-09,0,2.2,0,-1.5,0,-4.7,0,0,979.7,1.024
23-Dec-09,0,3.7,0,-3.5,0,-8,0,2.4,981.2,0.543
24-Dec-09,0,2.4,0,-2.1,0,-7.7,0,0,983.9,0.481
25-Dec-09,0,3.4,0,-5,0,-7.4,0,0.5,990,0.044
26-Dec-09,0,7.5,0,-1.1,0,-7.4,0,1.6,985.8,-0.015
27-Dec-09,0,4.6,0,-1.7,0,-1.3,0,0.6,991.5,0.266
28-Dec-09,0,4.2,0,-4,0,-7.4,0,0,996.7,0.148
29-Dec-09,0,5.3,0,3.2,0,-6.6,0,14.9,990.3,0.185
30-Dec-09,0,4.5,0,2.6,0,2.3,0,33.2,990.9,1.227
31-Dec-09,0,4.9,0,-0.6,0,1.8,0,4.3,999.7,1.964
01-Jan-10,0,0.5,0,-3.3,0,-10.2,0,2.8,1005.6,0.973
02-Jan-10,0,3,0,-3.4,0,-9.3,0,0.1,1012.6,0.873
03-Jan-10,0,3.5,0,-1.6,0,-5.5,0,0,1018.1,0.956
04-Jan-10,0,0.6,0,-3.6,0,-9.4,0,0,1013.1,0.954
05-Jan-10,0,0.7,0,-2.5,0,-8.8,0,0.7,1003.3,0.933
06-Jan-10,0,2.3,0,-5.9,0,-9.5,0,7.4,1005.8,0.947
07-Jan-10,0,-2.2,0,-7.3,0,-9,0,0,1012.7,0.967
08-Jan-10,0,-2.2,0,-9.9,0,-8.3,0,0.1,1021,0.945
09-Jan-10,0,1.5,0,-9.2,0,-9,0,2.8,1024.8,0.899
10-Jan-10,0,4.1,0,-0.4,0,-2.9,0,4.4,1018.8,1.005
11-Jan-10,0,3.4,0,1.1,0,-0.4,0,2.2,1011.1,0.942
12-Jan-10,0,4,0,1.1,0,-3.4,0,5.8,998.5,0.89
13-Jan-10,0,4.4,0,0.8,0,0.4,0,2.4,991.1,1.046
14-Jan-10,0,6.7,0,-1,0,-3,0,0,996.6,1.212
15-Jan-10,0,11.6,0,6.3,0,-2.6,0,4.3,994.9,3.977
16-Jan-10,0,9.3,0,3.6,0,1.4,0,6.4,992.6,5.08
17-Jan-10,0,8.3,0,3.9,0,-0.9,0,0,1005.7,2.687
18-Jan-10,0,9.6,0,0.7,0,1,0,0,1014.8,3.799
19-Jan-10,0,7.3,0,0.7,0,-3.2,0,0.6,1007.9,3.069
20-Jan-10,0,6.9,0,1.8,0,3.1,0,0.7,1003.4,4.553
21-Jan-10,0,10.3,0,-0.8,0,-4,0,3.9,1003,4.222
22-Jan-10,0,9,0,1.6,0,-2.1,0,0.1,1008.5,3.858
23-Jan-10,0,2.3,0,-0.1,0,-3.4,0,0,1017.7,2.609
24-Jan-10,0,1.7,0,-0.7,0,-0.4,0,0,1020.6,2.833
25-Jan-10,0,5.5,0,-1.2,0,-2,0,0,1028.3,2.838
26-Jan-10,0,6.6,0,-1.8,0,-4.7,0,0,1035.2,2.975
27-Jan-10,0,9.3,0,4.1,0,-3.8,0,0,1027.4,4.569
28-Jan-10,0,7.8,0,2.9,0,-0.1,0,1.6,1005.6,4.053
29-Jan-10,0,8,0,0.1,0,0.8,0,1.4,993,4.19
30-Jan-10,0,3.6,0,-2.8,0,-7.4,0,0,998.6,1.685
31-Jan-10,0,4,0,-1.7,0,-6.6,0,0,1003.8,1.158
01-Feb-10,0,6.2,0,-1.4,0,-6.1,0,0,1007.3,1.136
02-Feb-10,0,9.4,0,3.3,0,-0.8,0,3.9,1000.9,4.134
03-Feb-10,0,8.2,0,2.4,0,1.5,0,5.8,999.3,3.977
04-Feb-10,0,9.6,0,1.2,0,-2.5,0,1.4,990.9,3.631
05-Feb-10,0,10.4,0,1.7,0,-2,0,2.6,991.6,4.5
06-Feb-10,0,6.9,0,1.9,0,-1,0,1.4,1008.7,4.467
07-Feb-10,0,6.3,0,1.7,0,-2,0,0,1016.2,4.339
08-Feb-10,0,4.9,0,2,0,1.5,0,0.2,1012.2,4.038
09-Feb-10,0,6.5,0,1.4,0,-0.2,0,0.5,1013.1,3.569
10-Feb-10,0,6.1,0,-2.8,0,-6,0,0.2,1017.8,2.561
11-Feb-10,0,6.2,0,-4.3,0,-8,0,0,1021.7,1.78
12-Feb-10,0,7.2,0,-1.6,0,-5.8,0,0,1022.7,2.204
13-Feb-10,0,5.9,0,-1.4,0,-2.7,0,0,1021.1,3.061
14-Feb-10,0,6.2,0,-1,0,-4.5,0,0.4,1013.5,3.09
15-Feb-10,0,7.8,0,1,0,-0.3,0,1.6,998.7,4.589
16-Feb-10,0,6.1,0,-0.6,0,-4,0,0,985.9,3.308
17-Feb-10,0,6.4,0,-2.4,0,-7.2,0,0,985,2.41
18-Feb-10,0,5.4,0,-2.3,0,-8,0,0,987.6,2.099
19-Feb-10,0,4.3,0,-1.3,0,-5.7,0,0.4,990.3,2.219
20-Feb-10,0,5.6,0,-2.4,0,-7.6,0,5,989.4,2.605
21-Feb-10,0,0.8,0,-3.1,0,-1.6,0,0,985.9,2.523
22-Feb-10,0,5.1,0,-3.1,0,-6.8,0,0,984.7,2.11
23-Feb-10,0,3.8,0,1,0,-1,0,5.5,983,2.085
24-Feb-10,0,6.6,0,2.5,0,0,0,2.8,980.9,4.032
25-Feb-10,0,3.2,0,0.1,0,-0.1,0,3.9,981.3,3.564
26-Feb-10,0,7,0,0.2,0,-1.9,0,0.5,983.4,3.843
27-Feb-10,0,8.1,0,-1.1,0,-3.9,0,0,985.7,3.706
28-Feb-10,0,5.1,0,-1.1,0,-3.4,0,0.1,991.5,3.39
01-Mar-10,0,8.9,0,-1.6,0,-6.5,0,0,1005.6,3.619
02-Mar-10,0,7.6,0,-3.8,0,-8.5,0,0,1015,3.226
03-Mar-10,0,6.7,0,1,0,-0.3,0,0,1013.6,3.989
04-Mar-10,0,7.2,0,-3.4,0,-7,0,0,1020.8,3.513
05-Mar-10,0,10.6,0,-3,0,-8.1,0,0,1026.7,3.764
06-Mar-10,0,8.7,0,1.5,0,-4.1,0,0,1024,4.414
07-Mar-10,0,6.7,0,-2.8,0,-7.4,0,0,1026.1,4.053
08-Mar-10,0,6.8,0,-4.9,0,-9.3,0,0,1025.7,2.763
09-Mar-10,0,9.1,0,-4.5,0,-8.7,0,0,1027.4,2.27
10-Mar-10,0,8.3,0,-4,0,-8.1,0,0,1026.8,2.372
11-Mar-10,0,8.7,0,-4.5,0,-8.8,0,0,1022.5,2.556
12-Mar-10,0,10.5,0,3,0,-3.9,0,0,1022.2,4.364
13-Mar-10,0,9.6,0,1.3,0,-4.2,0,0,1027,5.18
14-Mar-10,0,13.1,0,1.3,0,-4.3,0,0,1026.7,5.425
15-Mar-10,0,9.9,0,2.1,0,-5.5,0,0.2,1022.8,5.01
16-Mar-10,0,9.4,0,-1,0,-5.1,0,0,1014.5,4.456
17-Mar-10,0,15.2,0,8.1,0,1.9,0,0,1008,7.234
18-Mar-10,0,13.7,0,9.8,0,6.2,0,0.2,999.8,7.935
19-Mar-10,0,11.3,0,6.1,0,1.9,0,1.7,999.9,7.506
20-Mar-10,0,12.3,0,0.9,0,5,0,4.2,1000.3,7.773
21-Mar-10,0,15.1,0,0.4,0,-3.9,0,0,1005.9,7.299
22-Mar-10,0,12.1,0,1.6,0,5.1,0,4.9,1004.4,8.587
23-Mar-10,0,10.7,0,1.2,0,-2.9,0,0.5,1002.8,6.582
24-Mar-10,0,13.2,0,6.6,0,3.2,0,1.5,993.3,8.557
25-Mar-10,0,13.3,0,6.5,0,4.5,0,10.5,989.7,9.538
26-Mar-10,0,14,0,5.8,0,4.1,0,2.9,989.6,9.54
27-Mar-10,0,12.5,0,3.8,0,-1.2,0,0,998.1,9.035
28-Mar-10,0,11.9,0,4.1,0,0,0,0,999.9,8.611
29-Mar-10,0,10.7,0,4.1,0,2.1,0,15.5,988.2,7.688
30-Mar-10,0,4.2,0,0.4,0,-0.1,0,15.2,977.4,5.884
31-Mar-10,0,7.6,0,0.7,0,0,0,0.8,990.5,5.86
01-Apr-10,0,10.7,0,0.1,0,-3.7,0,0,997.5,5.842
02-Apr-10,0,9.2,0,0.6,0,-3.4,0,2,991.2,6.169
03-Apr-10,0,10.4,0,0,0,-3.3,0,4.1,995.8,7.05
